<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,51,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,52,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,53,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,54,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,55,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,56,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,57,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,58,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,59,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,60,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,61,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,62,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,63,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,64,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,65,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,66,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,67,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,68,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,69,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,70,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,71,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,72,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,73,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,74,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,75,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,76,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,77,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,78,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,79,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,80,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,81,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,82,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,83,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,84,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,85,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,86,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,87,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,88,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,89,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,90,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,91,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,92,0.10810810810810811,0.04564315352697095
<class 'problems.ANNOP.ANNOP'>,112179042416,algorithms.random_search,93,0.10810810810810811,0.04564315352697095
